,xs,EHA105,GV3101,best
766,154.51951951951952,2.6180754120549032,2.07208973782851,1.798726363633656
767,154.71471471471472,2.617036629074371,2.0715124969806826,1.7982969557375779
768,154.9099099099099,2.616000874548725,2.0709368710445872,1.79786873212257
769,155.10510510510508,2.6149681353343603,2.0703628532749154,1.7974416879082091
770,155.30030030030028,2.613938398363212,2.0697904369637623,1.797015818240791
771,155.49549549549548,2.6129116506422165,2.0692196154403666,1.7965911182931473
772,155.69069069069067,2.6118878792527775,2.0686503820708544,1.7961675832644668
773,155.88588588588587,2.6108670713502344,2.068082730257987,1.7957452083801133
774,156.08108108108107,2.609849214163337,2.0675166534409066,1.79532398889145
775,156.27627627627626,2.6088342949937244,2.0669521450948896,1.794903920075663
776,156.47147147147146,2.607822301215409,2.0663891987310947,1.794484997235585
777,156.66666666666666,2.6068132202742627,2.0658278078963224,1.7940672156995228
778,156.86186186186185,2.605807039687509,2.0652679661727666,1.7936505708210855
779,157.05705705705705,2.6048037470432193,2.0647096671777754,1.793235057979013
780,157.25225225225225,2.6038033299998156,2.0641529045636107,1.7928206725770068
781,157.44744744744744,2.602805776285571,2.063597672017211,1.7924074100435625
782,157.64264264264264,2.601811073698122,2.0630439632599535,1.7919952658318035
783,157.83783783783784,2.6008192101039787,2.062491772047425,1.791584235419314
784,158.03303303303304,2.5998301734380442,2.0619410921691834,1.791174314307977
785,158.2282282282282,2.5988439517031345,2.0613919174485322,1.7907654980238101
786,158.4234234234234,2.597860532969502,2.060844241742291,1.7903577821168062
787,158.6186186186186,2.5968799053743687,2.060298058940569,1.7899511621607709
788,158.8138138138138,2.595902057121455,2.059753362966539,1.789545633753166
789,159.009009009009,2.5949269764805174,2.059210147776218,1.78914119251495
790,159.2042042042042,2.593954651786891,2.058668407358242,1.788737834090424
791,159.39939939939939,2.5929850714410327,2.058128135733652,1.788335554147075
792,159.59459459459458,2.5920182239080694,2.0575893269556693,1.7879343483754224
793,159.78978978978978,2.5910540977173495,2.0570519751094873,1.7875342124888665
794,159.98498498498498,2.5900926814619996,2.056516074312053,1.7871351422235355
795,160.18018018018017,2.5891339637984836,2.0559816187118565,1.7867371333381374
796,160.37537537537537,2.588177933446166,2.055448602488718,1.7863401816138087
797,160.57057057057057,2.587224579186878,2.0549170198535838,1.785944282853969
798,160.76576576576576,2.5862738898644864,2.054386865048314,1.7855494328841721
799,160.96096096096096,2.5853258543844704,2.053858132345479,1.7851556275519627
800,161.15615615615616,2.5843804617134967,2.0533308160481556,1.78476286272673
801,161.35135135135135,2.5834377008789997,2.0528049104897255,1.7843711342995665
802,161.54654654654652,2.5824975609687666,2.0522804100336733,1.7839804381831241
803,161.74174174174172,2.581560031130526,2.0517573090733863,1.783590770311475
804,161.93693693693692,2.5806251005715346,2.0512356020319613,1.78320212663997
805,162.1321321321321,2.5796927585581777,2.0507152833620026,1.7828145031451008
806,162.3273273273273,2.5787629944155603,2.050196347545433,1.7824278958243625
807,162.5225225225225,2.577835797527112,2.049678789093298,1.7820423006961164
808,162.7177177177177,2.5769111573341896,2.0491626025455734,1.7816577137994547
809,162.9129129129129,2.575989063335684,2.0486477824709786,1.781274131194066
810,163.1081081081081,2.575069505087632,2.048134323466787,1.780891548960102
811,163.3033033033033,2.5741524722028277,2.0476222201586367,1.7805099631980448
812,163.4984984984985,2.573237954350441,2.0471114672003488,1.7801293700285754
813,163.6936936936937,2.5723259412556354,2.0466020592737397,1.7797497655924448
814,163.88888888888889,2.571416422699194,2.0460939910884424,1.7793711460503416
815,164.08408408408408,2.570509388517142,2.045587257381722,1.7789935075827672
816,164.27927927927928,2.569604828600377,2.045081852918298,1.778616846389906
817,164.47447447447448,2.568702732894301,2.044577772490164,1.7782411586914995
818,164.66966966966964,2.5678030913984546,2.044075010916414,1.7778664407267208
819,164.86486486486484,2.566905894166155,2.0435735630430627,1.7774926887540519
820,165.06006006006004,2.5660111313041374,2.0430734237428743,1.7771198990511572
821,165.25525525525524,2.5651187929721955,2.0425745879151895,1.7767480679147631
822,165.45045045045043,2.5642288693828323,2.0420770504857515,1.7763771916605355
823,165.64564564564563,2.5633413508009046,2.041580806406538,1.77600726662296
824,165.84084084084083,2.5624562275432794,2.0410858506555933,1.7756382891552205
825,166.03603603603602,2.5615734899784846,2.040592178236856,1.7752702556290814
826,166.23123123123122,2.5606931285263674,2.040099784179999,1.7749031624347706
827,166.42642642642642,2.5598151336577573,2.0396086635402595,1.7745370059808603
828,166.6216216216216,2.5589394958941245,2.0391188113982763,1.7741717826941519
829,166.8168168168168,2.5580662058072483,2.0386302228599305,1.7738074890195614
830,167.012012012012,2.5571952540188843,2.0381428930561785,1.773444121420004
831,167.2072072072072,2.556326631200436,2.0376568171428984,1.7730816763762804
832,167.4024024024024,2.5554603280726256,2.0371719903007253,1.7727201503869645
833,167.5975975975976,2.554596335405173,2.0366884077348972,1.772359539968292
834,167.7927927927928,2.5537346440164717,2.036206064675099,1.7719998416540494
835,167.98798798798796,2.552875244773272,2.0357249563753035,1.7716410519954617
836,168.18318318318316,2.552018128590362,2.0352450781136215,1.7712831675610863
837,168.37837837837836,2.551163286430255,2.0347664251921476,1.770926184936702
838,168.57357357357355,2.5503107093028774,2.034288992936806,1.7705701007252028
